cat,image_name,ratio
5,170721_I07_3_704_1155.png,0.4286
10,170721_L15_4_945_701.png,0.4573
20,170721_K22_3_342_1241.png,0.1791
5,170721_O07_3_718_266.png,0.4069
0,170721_P05_4_825_760.png,1.4066
5,170721_N09_1_932_603.png,0.3334
5,170721_P10_1_325_189.png,0.4612
10,170721_N12_4_1167_1177.png,0.2532
20,170721_M21_1_231_702.png,0.4421
10,170721_P12_4_532_1151.png,0.2896
0,170721_J03_1_663_635.png,1.0671
0,170721_M05_1_232_974.png,1.6243
10,170721_L12_1_852_211.png,0.2952
20,170721_N21_4_1032_701.png,0.3497
10,170721_M15_2_295_1084.png,0.9756
20,170721_J21_3_297_138.png,0.353
0,170721_P04_4_784_1098.png,0.3958
0,170721_L05_3_413_449.png,1.3774
5,170721_L09_4_802_814.png,0.301
5,170721_I10_1_1222_274.png,0.2218
0,170721_P03_3_218_1011.png,0.563
0,170721_J04_1_911_900.png,0.6401
0,170721_P01_3_294_574.png,1.0002
0,170721_K03_1_1106_449.png,1.2256
10,170721_N14_1_265_911.png,0.3349
0,170721_K05_3_158_1231.png,1.8228
5,170721_J09_4_688_1224.png,0.2787
10,170721_N14_3_299_635.png,1.0004
10,170721_O14_3_1170_663.png,0.2324
0,170721_P05_1_819_757.png,0.786
10,170721_O14_4_736_889.png,0.4901
5,170721_M09_1_1190_1060.png,0.3346
10,170721_O11_1_655_327.png,0.2611
10,170721_L14_3_1132_570.png,0.3104
5,170721_I07_2_980_462.png,0.457
20,170721_O21_2_412_821.png,0.414
0,170721_L01_2_943_471.png,0.5283
10,170721_L13_4_1153_179.png,0.3911
20,170721_M22_2_1210_1073.png,0.2345
0,170721_I04_4_633_591.png,0.9016
10,170721_O13_1_622_149.png,0.2854
20,170721_K21_2_942_128.png,0.4913
10,170721_I15_4_136_144.png,0.4119
20,170721_I24_1_787_480.png,0.1785
5,170721_J06_4_738_994.png,0.2439
20,170721_L21_3_1019_1020.png,0.81
0,170721_I04_4_217_790.png,1.1063
0,170721_P02_2_942_234.png,1.4057
20,170721_P21_3_649_879.png,0.2601
20,170721_M21_4_1044_861.png,0.237
5,170721_K07_4_489_1145.png,0.6515
20,170721_J23_4_402_886.png,0.3821
5,170721_P06_3_1131_1230.png,0.3445
0,170721_I05_2_518_689.png,0.809
10,170721_I11_3_829_335.png,0.2225
20,170721_P23_3_1008_136.png,0.2527
20,170721_P23_2_347_612.png,0.2366
20,170721_L21_4_750_605.png,0.3266
20,170721_K23_4_593_534.png,0.3713
10,170721_I11_1_1204_830.png,0.3718
10,170721_P11_2_254_1001.png,0.2952
0,170721_L03_3_1220_1146.png,0.8918
10,170721_J11_4_396_175.png,0.1761
0,170721_J04_3_900_1041.png,1.4074
0,170721_L04_4_1249_593.png,0.9843
20,170721_N22_4_1204_1119.png,0.7733
20,170721_J23_1_885_380.png,0.4356
5,170721_P09_4_975_830.png,0.3166
5,170721_J08_4_624_1137.png,0.3782
10,170721_O15_4_1225_1125.png,0.2645
20,170721_I22_4_865_919.png,0.3847
10,170721_K13_4_565_741.png,0.2784
0,170721_O02_3_245_1190.png,0.541
10,170721_L11_1_1254_1216.png,0.3086
0,170721_N05_1_1247_1270.png,1.5445
10,170721_P12_4_518_1030.png,0.3188
0,170721_N05_3_444_702.png,1.1897
5,170721_P06_4_1174_939.png,0.3672
0,170721_M01_3_1098_902.png,1.0384
5,170721_L08_3_259_344.png,0.3459
0,170721_J01_2_447_484.png,0.3925
0,170721_P05_1_420_552.png,0.8585
0,170721_L01_4_1023_151.png,0.9379
10,170721_I11_3_613_763.png,0.32
5,170721_O10_4_1221_837.png,0.3582
10,170721_J12_1_862_1214.png,0.3723
20,170721_J23_1_1062_1128.png,0.5918
10,170721_L11_4_1114_426.png,0.2863
20,170721_P24_3_359_1153.png,0.2246
10,170721_J12_2_1037_1088.png,0.2604
5,170721_J08_2_1076_278.png,0.2505
20,170721_J23_3_597_297.png,0.4293
10,170721_P12_4_163_217.png,0.1104
5,170721_L08_3_140_1267.png,0.3166
10,170721_N13_2_549_707.png,0.1974
5,170721_L10_4_716_256.png,0.2688
0,170721_O02_2_1176_680.png,0.4404
5,170721_N10_2_748_498.png,0.5466
0,170721_I03_3_1163_821.png,1.2311
20,170721_L23_3_587_843.png,0.2464
10,170721_L12_3_382_310.png,0.259
5,170721_O07_4_246_617.png,0.2661
0,170721_O04_4_640_350.png,1.0571
10,170721_J11_3_465_794.png,0.2079
0,170721_N04_4_856_802.png,1.3482
10,170721_M11_2_245_966.png,0.1506
20,170721_I24_2_241_1267.png,0.1743
10,170721_M11_1_1179_1088.png,0.4403
0,170721_K02_2_766_476.png,0.6675
0,170721_P01_4_231_467.png,0.7931
5,170721_N10_3_538_196.png,0.1669
5,170721_P09_4_379_1169.png,0.1793
10,170721_O13_2_938_429.png,0.2761
10,170721_J11_2_470_936.png,0.1996
5,170721_J08_4_796_900.png,0.2461
5,170721_N10_2_1000_1204.png,0.5811
10,170721_I12_2_1270_277.png,0.3818
5,170721_I08_1_300_786.png,0.1382
10,170721_I11_4_331_724.png,0.216
5,170721_I06_2_245_1261.png,0.2761
5,170721_K07_1_1105_1020.png,0.3961
20,170721_I24_1_1024_425.png,0.2951
10,170721_K15_4_870_449.png,0.3902
5,170721_K09_1_409_327.png,0.5222
0,170721_I02_2_182_814.png,0.5249
10,170721_I14_1_1217_772.png,0.5839
20,170721_J24_2_706_178.png,0.26
0,170721_J03_4_431_292.png,1.2173
5,170721_P09_4_348_678.png,0.4426
0,170721_O03_4_361_442.png,0.8562
5,170721_L06_3_660_961.png,0.2532
10,170721_M11_2_703_467.png,0.3729
0,170721_P04_2_619_624.png,0.7202
10,170721_J14_3_720_338.png,0.6963
5,170721_J06_1_1124_968.png,0.2794
10,170721_N15_4_1047_497.png,0.345
5,170721_K06_1_1145_864.png,0.5473
5,170721_N10_2_711_927.png,0.2276
10,170721_K11_2_432_645.png,0.2529
5,170721_L07_2_279_226.png,0.2955
0,170721_M05_2_843_521.png,0.737
0,170721_L02_2_880_915.png,1.2774
5,170721_I06_1_868_975.png,0.1819
20,170721_J22_3_1180_328.png,0.5292
10,170721_J14_3_292_902.png,0.6948
0,170721_N03_1_328_395.png,1.0659
0,170721_N01_1_953_1169.png,0.41
20,170721_K22_4_327_554.png,0.3268
5,170721_I06_3_943_1219.png,0.468
5,170721_O08_1_877_1141.png,0.2912
10,170721_L11_4_468_978.png,0.2488
5,170721_P08_2_731_927.png,0.3011
5,170721_L07_1_520_726.png,0.3143
5,170721_J09_2_202_659.png,0.2037
10,170721_I15_1_719_1132.png,0.4511
5,170721_L06_2_585_798.png,0.4489
10,170721_L13_3_173_567.png,0.4746
5,170721_N09_2_1112_135.png,1.0051
5,170721_M10_1_316_1159.png,0.2116
0,170721_I01_2_707_734.png,1.4117
0,170721_L02_1_1239_1036.png,1.336
0,170721_L05_2_1004_663.png,0.5625
20,170721_M22_1_615_659.png,0.3515
5,170721_J07_2_758_947.png,0.5034
10,170721_L15_4_750_557.png,0.8227
0,170721_J03_3_301_539.png,1.0695
5,170721_K09_2_1079_531.png,0.473
10,170721_N12_2_807_931.png,0.2613
5,170721_P07_2_365_996.png,0.2866
0,170721_O01_2_377_585.png,1.2607
10,170721_P14_3_588_848.png,0.3106
5,170721_N09_4_622_314.png,0.3206
10,170721_N13_1_1048_1211.png,0.5328
20,170721_N22_3_498_285.png,0.3817
20,170721_I23_1_763_515.png,0.2788
5,170721_L09_4_925_545.png,0.2963
0,170721_I02_2_206_312.png,1.1529
0,170721_L03_2_429_128.png,0.4099
5,170721_J07_3_732_959.png,0.2516
10,170721_L12_2_317_703.png,0.6798
0,170721_P05_3_367_1163.png,1.2142
10,170721_P15_3_1169_402.png,0.3329
10,170721_I11_1_979_1184.png,0.2786
20,170721_N22_4_914_427.png,0.3974
5,170721_M06_4_1218_303.png,0.2497
20,170721_I22_2_500_715.png,0.2515
0,170721_L03_4_625_760.png,1.0962
10,170721_K13_2_585_1270.png,0.218
5,170721_M09_2_1029_1218.png,0.4621
10,170721_L12_1_409_238.png,0.3131
20,170721_K21_3_500_492.png,0.246
5,170721_K10_1_1160_705.png,0.624
0,170721_P01_3_203_448.png,0.6738
5,170721_O07_1_1019_180.png,0.2682
5,170721_K07_1_231_194.png,0.1952
10,170721_I14_4_823_205.png,0.3119
0,170721_M04_3_494_238.png,0.7557
0,170721_L01_3_1034_327.png,0.931
10,170721_O12_4_721_610.png,0.2897
20,170721_I21_3_426_544.png,0.2249
20,170721_J21_3_138_651.png,0.5789
5,170721_I10_2_1086_1266.png,0.7377
0,170721_I04_3_1246_1111.png,1.2102
0,170721_M04_1_393_1227.png,0.7232
10,170721_J14_3_447_1254.png,0.1265
10,170721_J13_2_656_825.png,0.2987
10,170721_J14_1_1106_916.png,0.7965
0,170721_O02_4_234_646.png,1.4638
20,170721_L24_4_636_224.png,0.1574
10,170721_K11_2_196_732.png,0.2109
20,170721_N22_4_773_561.png,0.3724
5,170721_P09_4_604_1045.png,0.3601
0,170721_L04_3_413_319.png,1.1713
20,170721_O22_3_691_746.png,0.2891
10,170721_O11_1_684_226.png,0.2287
20,170721_J23_3_398_1083.png,0.386
10,170721_K13_3_713_258.png,0.4002
5,170721_L08_2_255_1252.png,0.2422
0,170721_I04_4_558_437.png,0.4994
20,170721_I21_1_451_1264.png,0.3176
5,170721_I06_2_750_128.png,0.4511
0,170721_J05_3_594_687.png,1.2719
20,170721_N23_1_699_1015.png,0.2254
10,170721_L13_4_950_245.png,0.3188
20,170721_L21_2_488_674.png,0.3693
0,170721_J01_3_248_974.png,0.3226
0,170721_O03_2_670_864.png,1.057
20,170721_L21_2_721_280.png,0.4917
0,170721_J03_3_562_607.png,0.6604
5,170721_L10_2_359_221.png,0.288
20,170721_M24_1_386_1208.png,0.3574
20,170721_P23_4_325_811.png,0.3649
5,170721_L07_1_221_949.png,0.8507
10,170721_M13_2_185_181.png,0.1763
20,170721_K22_1_949_717.png,0.2524
0,170721_N03_2_419_1112.png,1.3413
0,170721_I01_1_758_392.png,1.1064
10,170721_N15_2_643_890.png,0.2126
10,170721_I12_4_934_1117.png,0.4438
10,170721_K15_2_1211_579.png,0.3488
5,170721_N07_2_1083_1228.png,0.4338
0,170721_L05_3_1087_560.png,0.9669
5,170721_O08_1_1243_184.png,0.3201
0,170721_N04_2_261_248.png,1.6465
10,170721_O12_3_334_398.png,0.5678
20,170721_K21_4_1170_240.png,0.7132
10,170721_I14_2_720_549.png,0.2196
5,170721_I06_3_1155_1051.png,0.4999
0,170721_K02_1_796_892.png,0.8917
10,170721_O15_3_797_960.png,0.2832
5,170721_K09_2_172_1267.png,0.2814
20,170721_L24_1_726_327.png,0.4666
20,170721_I24_4_780_301.png,0.319
5,170721_K07_4_489_1144.png,0.6564
0,170721_M03_1_295_1047.png,0.2812
5,170721_O07_3_431_285.png,0.294
0,170721_J05_2_282_208.png,0.9139
0,170721_J05_2_278_425.png,1.459
5,170721_O07_4_909_489.png,0.2462
10,170721_P12_4_1081_366.png,0.407
20,170721_L24_1_495_539.png,0.1872
0,170721_N01_1_523_1033.png,0.3764
0,170721_I02_1_328_698.png,1.4347
10,170721_O11_3_871_754.png,0.6089
5,170721_I08_3_643_1105.png,0.1381
5,170721_N07_4_1078_316.png,0.3652
0,170721_M04_3_345_727.png,1.1641
20,170721_L23_3_476_284.png,0.9515
5,170721_M10_3_1143_696.png,0.5869
20,170721_K23_1_309_1100.png,0.2387
0,170721_J02_2_549_1123.png,0.5013
0,170721_P04_1_679_789.png,1.1326
10,170721_P14_1_1088_382.png,0.2797
20,170721_P23_4_798_662.png,0.4841
5,170721_P06_2_392_1179.png,0.5759
5,170721_J06_3_611_238.png,0.4523
5,170721_L07_1_988_1052.png,0.428
10,170721_P13_2_1095_979.png,0.2968
0,170721_K01_4_1071_385.png,0.8416
0,170721_J01_2_1229_206.png,1.0332
20,170721_I21_2_471_1062.png,0.1989
20,170721_M23_3_626_896.png,0.3222
5,170721_J10_1_848_797.png,0.3676
10,170721_N11_1_875_309.png,0.972
0,170721_L05_1_340_665.png,1.2694
5,170721_J08_4_712_1266.png,0.4222
0,170721_O05_4_165_1185.png,1.7567
10,170721_N12_4_612_410.png,0.2282
5,170721_J06_2_709_705.png,0.2186
0,170721_J01_2_1239_1207.png,0.4915
10,170721_J12_4_817_408.png,0.447
10,170721_P12_2_222_739.png,0.3481
20,170721_L24_2_248_694.png,0.1944
10,170721_J12_1_896_351.png,0.3418
0,170721_K03_2_801_1060.png,0.571
10,170721_K12_1_714_554.png,0.417
20,170721_N21_1_379_792.png,0.2257
0,170721_O03_3_519_303.png,1.0979
20,170721_L23_1_281_793.png,0.3112
0,170721_M04_2_1097_943.png,0.9255
0,170721_O01_1_717_151.png,1.3878
20,170721_J21_3_539_677.png,0.3784
20,170721_L22_3_280_700.png,0.2973
0,170721_N04_2_263_259.png,1.6363
20,170721_I22_4_855_631.png,0.3698
0,170721_O04_2_1184_532.png,1.1235
0,170721_J01_1_360_785.png,0.7497
0,170721_K01_2_942_874.png,0.8
20,170721_N24_4_1223_187.png,0.3782
5,170721_N06_4_547_525.png,0.1122
0,170721_O05_1_1012_282.png,0.4354
10,170721_N12_4_407_990.png,0.2445
5,170721_M09_1_668_998.png,0.3073
10,170721_P13_3_723_1222.png,0.515
10,170721_M11_1_1010_507.png,0.4494
10,170721_P12_1_589_348.png,0.248
5,170721_O08_3_142_167.png,0.7068
20,170721_O24_4_1109_1263.png,0.2124
0,170721_I02_1_154_658.png,0.9184
0,170721_J02_3_475_390.png,0.677
5,170721_I07_2_754_630.png,0.4065
10,170721_M12_2_232_661.png,0.241
20,170721_O24_1_817_817.png,0.2595
0,170721_L05_1_172_769.png,1.1667
20,170721_K22_2_726_768.png,0.395
5,170721_O07_3_615_260.png,0.3258
0,170721_L02_1_298_724.png,1.3241
20,170721_K21_2_281_405.png,0.3709
10,170721_N13_2_160_348.png,0.2794
10,170721_M13_1_277_454.png,0.3381
5,170721_M07_2_466_382.png,0.2901
5,170721_P06_4_139_759.png,0.1758
0,170721_M03_1_1143_876.png,0.7502
5,170721_M10_4_783_318.png,0.2777
0,170721_K04_4_565_983.png,1.2786
10,170721_K11_2_848_689.png,0.7956
0,170721_K05_4_301_296.png,1.1068
0,170721_J04_3_1194_1011.png,1.1219
5,170721_J09_2_351_978.png,0.2152
5,170721_P08_4_1147_504.png,0.2602
20,170721_P23_4_722_549.png,0.6926
5,170721_K08_2_942_280.png,0.2174
0,170721_L05_1_1178_622.png,1.2563
20,170721_J24_3_739_453.png,0.3495
10,170721_N12_1_1001_1232.png,0.3077
0,170721_N02_2_840_260.png,1.2743
5,170721_I08_2_323_1085.png,0.2338
20,170721_K24_3_137_677.png,0.9622
0,170721_N05_1_792_1167.png,1.6426
0,170721_J01_2_839_345.png,0.9267
0,170721_M03_2_1076_222.png,1.1647
0,170721_J04_1_663_1157.png,1.1211
10,170721_M14_3_139_258.png,0.2337
20,170721_O23_4_750_576.png,0.2537
0,170721_J05_1_658_747.png,0.9457
5,170721_J10_1_1093_356.png,0.2381
0,170721_P03_4_811_1063.png,0.6716
10,170721_P12_3_1200_399.png,0.2142
0,170721_K05_2_649_1136.png,1.1194
5,170721_O08_1_936_312.png,0.39
10,170721_L14_4_552_1140.png,0.2692
5,170721_L08_3_136_1113.png,0.9007
20,170721_N22_1_437_766.png,0.1906
5,170721_L07_2_868_572.png,0.3076
20,170721_I23_2_703_1228.png,0.226
0,170721_J03_1_861_977.png,0.577
10,170721_L11_2_147_875.png,0.3036
5,170721_L07_1_155_800.png,0.4069
5,170721_I06_2_663_411.png,0.245
10,170721_M14_2_759_650.png,0.263
5,170721_P10_2_289_473.png,0.2087
5,170721_N06_1_782_584.png,0.3694
5,170721_L10_3_1147_279.png,0.3626
0,170721_I01_1_295_184.png,1.2156
5,170721_K06_2_334_381.png,0.2879
5,170721_I10_1_684_345.png,0.3848
10,170721_K13_4_558_158.png,0.4495
5,170721_K06_3_568_169.png,0.5391
5,170721_O08_3_720_672.png,0.344
10,170721_N15_3_646_1136.png,0.4544
5,170721_M10_4_460_1220.png,0.3933
5,170721_K08_3_281_806.png,0.1699
10,170721_N12_2_1123_870.png,0.255
10,170721_J14_1_601_616.png,0.3641
0,170721_M02_3_1206_1248.png,1.0857
5,170721_L08_4_359_808.png,0.3191
0,170721_P02_2_358_588.png,0.3803
5,170721_K06_4_1109_1073.png,0.3815
10,170721_K13_3_1198_1202.png,0.3791
5,170721_I07_1_364_212.png,0.2265
20,170721_P21_1_599_997.png,0.4697
5,170721_P06_4_502_592.png,0.2872
0,170721_K03_2_938_305.png,1.3549
0,170721_K01_1_1187_1143.png,0.7725
0,170721_J05_2_1124_587.png,0.7774
10,170721_O11_3_987_305.png,0.3456
10,170721_O12_3_549_758.png,0.3263
20,170721_I23_1_649_323.png,0.25
0,170721_P01_1_386_1156.png,0.8399
20,170721_L22_2_274_1148.png,0.462
10,170721_O11_3_1199_156.png,0.7776
5,170721_I07_2_755_629.png,0.4025
10,170721_P14_3_727_625.png,0.322
0,170721_J05_1_1094_459.png,1.4382
0,170721_L04_4_647_683.png,0.5148
0,170721_I04_1_911_261.png,1.1181
20,170721_O22_2_563_289.png,0.3236
10,170721_J13_1_828_1172.png,0.2592
5,170721_I09_3_220_436.png,0.202
20,170721_I23_2_560_594.png,0.2929
10,170721_I14_2_1070_651.png,0.3581
10,170721_M15_4_1053_530.png,0.3203
0,170721_N02_4_1079_187.png,0.6841
10,170721_M14_1_745_968.png,0.05528
20,170721_J23_3_818_223.png,0.2439
10,170721_L11_3_901_698.png,0.3273
5,170721_K09_2_556_825.png,0.3272
5,170721_P06_4_415_390.png,0.3018
10,170721_N15_2_383_768.png,0.3245
10,170721_I12_2_937_718.png,0.3435
0,170721_I01_4_1169_1018.png,1.0594
5,170721_N10_4_302_793.png,0.4466
0,170721_N04_2_263_258.png,1.6363
20,170721_M24_4_188_1128.png,0.2245
10,170721_L15_1_557_1270.png,0.2853
0,170721_L05_1_536_227.png,1.5189
20,170721_I23_1_907_798.png,0.318
5,170721_I07_2_759_633.png,0.4081
10,170721_M15_1_1226_470.png,0.3293
0,170721_K03_4_347_233.png,1.4074
0,170721_K05_3_371_494.png,0.8778
10,170721_J11_2_719_338.png,0.1994
10,170721_P14_4_1206_437.png,0.5038
5,170721_N10_3_489_657.png,0.1911
0,170721_K04_4_928_594.png,1.2047
0,170721_K04_2_236_1225.png,1.2053
0,170721_O01_3_1098_761.png,0.3854
0,170721_K04_1_682_154.png,1.2248
0,170721_I04_3_1152_683.png,0.9676
0,170721_L02_1_1230_933.png,1.2846
10,170721_I15_1_875_198.png,0.9472
20,170721_K22_2_412_373.png,0.3364
0,170721_J04_3_168_259.png,1.202
0,170721_J04_1_866_789.png,1.2484
10,170721_M11_4_843_1191.png,0.2434
5,170721_I08_4_447_604.png,0.3169
20,170721_O21_1_940_228.png,0.5677
0,170721_O01_3_368_727.png,0.6647
5,170721_L07_3_356_631.png,0.2814
0,170721_L02_3_210_1053.png,0.7785
5,170721_L08_1_1237_792.png,0.26
10,170721_M11_1_187_192.png,0.3489
10,170721_N13_4_572_751.png,0.4782
20,170721_I24_4_649_539.png,0.3171
5,170721_L10_1_901_778.png,0.399
0,170721_J03_3_593_1217.png,0.8936
5,170721_N09_1_687_201.png,0.3616
20,170721_P21_2_668_1200.png,0.3439
0,170721_K05_2_680_558.png,1.2829
10,170721_J12_4_1096_1144.png,0.3271
5,170721_M06_2_458_674.png,0.2009
20,170721_M24_4_515_689.png,0.4888
20,170721_O22_2_1009_1084.png,0.1679
5,170721_N09_3_140_650.png,0.1805
5,170721_I07_2_753_627.png,0.4014
20,170721_M22_3_846_910.png,0.3821
0,170721_O05_3_1205_229.png,0.7891
5,170721_K09_4_430_490.png,0.3883
0,170721_I01_4_758_994.png,0.7585
5,170721_I09_1_1271_967.png,0.4785
5,170721_O08_4_1094_910.png,0.2803
10,170721_J11_2_820_662.png,0.2915
20,170721_L24_2_420_1146.png,0.7108
10,170721_N12_3_1124_912.png,0.4661
20,170721_P22_2_257_397.png,0.2312
20,170721_O22_3_389_1263.png,0.309
5,170721_P08_3_373_283.png,0.2347
5,170721_J10_1_774_1230.png,0.2699
0,170721_N04_2_259_255.png,1.6465
10,170721_I11_2_236_349.png,0.1916
10,170721_N12_3_518_211.png,0.2282
0,170721_M03_3_985_505.png,0.9127
5,170721_J06_2_824_421.png,0.3595
5,170721_M07_2_951_637.png,0.6988
0,170721_J04_4_1198_1258.png,1.2346
5,170721_I08_2_380_892.png,0.187
0,170721_J04_3_1023_457.png,1.1272
0,170721_O05_1_661_887.png,2.0207
0,170721_P04_2_362_1106.png,0.757
5,170721_L06_2_981_993.png,0.2101
0,170721_K04_4_328_974.png,0.7987
0,170721_I04_4_456_381.png,0.9047
20,170721_O24_1_963_239.png,0.378
5,170721_J10_1_611_501.png,0.3971
10,170721_J14_2_628_1215.png,0.4236
5,170721_J09_4_198_216.png,0.2642
10,170721_J12_2_795_626.png,0.3571
10,170721_L12_2_842_166.png,0.3047
10,170721_I13_1_577_711.png,0.4344
10,170721_I13_2_1017_1024.png,0.3159
10,170721_I13_2_267_212.png,0.7453
10,170721_K14_4_642_955.png,0.3832
5,170721_J10_1_1201_337.png,0.2851
0,170721_L05_2_283_576.png,1.1006
10,170721_O11_4_320_1209.png,0.2778
0,170721_I03_2_1090_409.png,1.289
0,170721_L01_3_629_1250.png,0.3982
20,170721_K24_2_1199_1145.png,0.2235
5,170721_I07_4_1063_876.png,0.169
0,170721_M05_4_1252_346.png,1.1109
5,170721_L06_4_664_1113.png,0.1721
0,170721_O05_2_174_1242.png,0.8546
20,170721_I21_2_440_304.png,0.8289
5,170721_L06_3_862_1179.png,0.1984
10,170721_K11_3_572_188.png,0.411
10,170721_O13_3_1112_646.png,0.4078
10,170721_O12_3_1228_528.png,0.4612
10,170721_I14_2_359_984.png,0.2418
20,170721_O21_1_621_408.png,0.4692
0,170721_I05_4_922_441.png,1.1994
0,170721_L02_1_936_407.png,0.4156
20,170721_J22_4_635_310.png,0.7337
5,170721_K06_3_418_1067.png,0.2118
5,170721_P08_3_201_1048.png,0.2926
20,170721_J24_1_1085_916.png,0.6121
0,170721_P01_2_461_164.png,0.63
5,170721_L09_1_983_539.png,0.3354
5,170721_P07_3_378_1099.png,0.272
5,170721_L08_3_607_444.png,0.2529
5,170721_I08_4_538_364.png,0.2732
10,170721_J12_4_1256_1196.png,0.351
20,170721_O23_4_463_810.png,0.1361
5,170721_I07_2_753_626.png,0.4014
5,170721_P10_1_355_401.png,0.2147
20,170721_N23_1_569_686.png,0.2397
20,170721_J24_2_1021_994.png,0.3828
10,170721_K15_4_1127_849.png,0.4969
5,170721_I08_1_850_860.png,0.3139
20,170721_P24_2_592_549.png,0.3338
20,170721_K21_2_853_663.png,0.7734
5,170721_K07_4_487_1146.png,0.6577
20,170721_L22_2_828_675.png,0.396
5,170721_L06_4_338_1047.png,0.2396
5,170721_K09_1_890_1065.png,0.2909
10,170721_J12_2_883_483.png,0.3614
5,170721_I06_2_929_941.png,0.7164
5,170721_P10_1_1118_623.png,0.3181
5,170721_N07_1_257_449.png,0.2208
10,170721_K14_3_850_812.png,0.3482
5,170721_M07_3_1252_803.png,0.3523
10,170721_P13_2_1131_1265.png,0.3348
0,170721_M01_4_513_442.png,0.3963
5,170721_N10_2_148_235.png,0.1308
0,170721_P03_1_249_787.png,0.8837
0,170721_M04_4_698_546.png,1.4207
5,170721_P07_1_341_507.png,0.1567
0,170721_M03_1_198_1204.png,1.0409
10,170721_O15_3_435_465.png,0.3876
5,170721_J08_3_352_798.png,0.3367
10,170721_O13_2_247_670.png,0.209
20,170721_I22_3_145_815.png,1.0892
0,170721_I02_3_715_669.png,0.8658
10,170721_J11_4_1142_1255.png,0.6163
20,170721_J22_1_353_767.png,0.5721
5,170721_K09_2_266_596.png,0.242
10,170721_J12_4_728_722.png,0.4383
0,170721_J05_3_1166_516.png,1.0087
0,170721_N04_2_261_245.png,1.6333
0,170721_M03_4_938_877.png,0.9839
5,170721_K07_2_1048_470.png,0.3259
5,170721_I09_1_603_363.png,0.3214
20,170721_L21_4_1039_444.png,0.4358
0,170721_L02_3_977_1230.png,1.8788
0,170721_M03_4_531_1002.png,1.4956
20,170721_N23_1_903_1187.png,0.193
20,170721_K22_3_458_1251.png,0.2793
10,170721_J14_4_624_439.png,0.3584
10,170721_L13_2_537_444.png,0.6421
10,170721_I15_1_1035_800.png,0.3963
5,170721_N06_3_621_188.png,0.3592
5,170721_P08_1_737_488.png,0.214
10,170721_K12_1_1212_984.png,0.3723
20,170721_O23_1_143_241.png,0.151
0,170721_J01_3_425_476.png,0.9251
5,170721_P09_1_566_405.png,0.3877
0,170721_I01_1_1112_452.png,1.2855
0,170721_P03_2_1203_545.png,0.883
5,170721_L08_4_1251_200.png,0.4333
0,170721_I05_3_1242_572.png,1.4236
10,170721_M14_1_1232_814.png,0.1423
5,170721_J10_1_1204_995.png,0.4111
10,170721_K11_2_784_822.png,0.2487
5,170721_I09_3_883_869.png,0.09989
0,170721_L03_1_571_929.png,1.1297
5,170721_I07_2_752_625.png,0.4014
5,170721_L07_3_206_244.png,0.2015
0,170721_N04_2_260_253.png,1.6465
20,170721_I23_3_457_1200.png,0.2815
0,170721_N04_2_263_248.png,1.6395
5,170721_M10_2_648_281.png,0.3527
0,170721_K05_4_824_164.png,0.5111
5,170721_P06_2_1208_1052.png,0.2893
5,170721_M06_4_497_423.png,0.6729
0,170721_N05_1_487_685.png,0.8031
0,170721_O05_4_1136_1187.png,1.0078
10,170721_M13_4_468_324.png,0.2364
0,170721_J05_1_271_181.png,0.9569
10,170721_I12_3_372_299.png,0.2786
0,170721_P03_4_464_911.png,0.5951
0,170721_K02_3_452_875.png,1.2003
20,170721_K21_2_880_219.png,0.3929
5,170721_N07_4_939_519.png,0.6894
0,170721_N02_2_286_1027.png,1.3334
20,170721_J21_3_792_389.png,0.2924
0,170721_N05_2_750_1265.png,1.2446
5,170721_J09_3_537_421.png,0.5361
10,170721_P15_1_1251_344.png,0.365
5,170721_M07_4_902_734.png,0.9105
10,170721_M11_3_275_867.png,0.146
0,170721_P02_3_1214_1054.png,0.3155
5,170721_I06_4_693_871.png,0.3227
5,170721_K09_2_546_202.png,0.3374
20,170721_O24_3_206_434.png,0.1749
0,170721_J05_4_418_572.png,1.1914
10,170721_J11_2_912_1126.png,0.3267
0,170721_K05_4_829_906.png,0.6342
5,170721_P09_4_873_1209.png,0.3216
5,170721_L07_2_344_1220.png,0.1823
0,170721_I05_1_385_1145.png,1.194
20,170721_I21_3_1271_311.png,0.2685
10,170721_K15_1_560_1077.png,0.2804
10,170721_J12_2_161_925.png,0.2764
0,170721_L04_4_1144_1168.png,1.197
0,170721_I05_4_644_846.png,0.5057
20,170721_O24_4_1126_1149.png,0.2094
0,170721_N04_2_262_251.png,1.6432
0,170721_M03_2_507_522.png,0.6286
20,170721_I22_2_237_418.png,0.2246
5,170721_I07_2_757_631.png,0.4079
5,170721_L07_2_678_797.png,0.2862
